"# OVERALL RANKING  (80% F1 + 20% speed composite score)"
"rank","model","short_name","composite_score","f1","precision","recall","total_tp","total_fn","total_fp","avg_response_s","errors"
"1","multi-stage-kimi+qwen","multi-stage-kimi+qwen","64.5%","55.7%","61.4%","55.8%","112","89","83","246.5s","0"
"2","kimi-k2.5:cloud","kimi-k2.5 (~?B)","0.0%","0.0%","0.0%","0.0%","0","0","0","0.0s","0"
"3","qwen3.5:397b-cloud","qwen3.5:397b (~397B)","0.0%","0.0%","0.0%","0.0%","0","0","0","0.0s","0"

"# EXTENDED METRICS  (full confusion-matrix detail)"
"rank","model","short_name","accuracy","balanced_accuracy","mcc","specificity","npv","total_tp","total_tn","total_fp","total_fn"
"1","multi-stage-kimi+qwen","multi-stage-kimi+qwen","55.8%","27.9%","-0.393","0.0%","0.0%","112","0","83","89"
"2","kimi-k2.5:cloud","kimi-k2.5 (~?B)","0.0%","0.0%","0.000","0.0%","0.0%","0","0","0","0"
"3","qwen3.5:397b-cloud","qwen3.5:397b (~397B)","0.0%","0.0%","0.000","0.0%","0.0%","0","0","0","0"

"# RESPONSE TIME"
"rank","model","short_name","avg_s","p50_s","p95_s","avg_issues_per_run"
"1","kimi-k2.5:cloud","kimi-k2.5 (~?B)","0.0s","0.0s","0.0s","0.0"
"2","qwen3.5:397b-cloud","qwen3.5:397b (~397B)","0.0s","0.0s","0.0s","0.0"
"3","multi-stage-kimi+qwen","multi-stage-kimi+qwen","246.5s","243.8s","341.5s","48.8"

"# DETAIL BY FIXTURE  (each run listed individually, then aggregate average)"
"fixture","model","short_name","run","issues_found","tp","tn","fp","fn","f1","accuracy","mcc","response_s","hallucinated_titles","missed_concept_ids"
"html-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","31","25","0","6","26","61.0%","49.0%","-0.31","352.4s","HTML element missing lang attribute | Page title is empty | Heading level skip (H2 to H5) | Link text is non-descriptive | Image missing alt attribute | Personal data input missing autocomplete","faq-id-wrong-section | search-label-missing | logo-bar-aria-label | learn-more-link | step1-img-alt-missing | filter-btn-aria-pressed | pricing-toggle-role | table-caption-missing | faq-aria-controls | skip-links-removed | main-nav-aria-label | mobile-toggle-aria | subnav-btn-aria | search-form-role | account-nav-label | main-id-missing | live-region-removed | product-grid-label | row-scope-scans | marcus-avatar-alt | faq-q1-expanded | faq-q2-expanded | contact-aria-required | contact-msg-describedby | products-nav-label | linkedin-link-name"
"css-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","84","38","0","46","12","56.7%","76.0%","-0.36","279.2s","Focus indicator removed without replacement on footer nav a:focus-visible | Focus indicator removed without replacement on header logo link:focus-visible | Touch target below minimum size on .btn-sm | Motion animation missing prefers-reduced-motion override on .btn | Motion animation missing prefers-reduced-motion override on hero image | Motion animation missing prefers-reduced-motion override on .feature-card | Motion animation missing prefers-reduced-motion override on .product-card | Insufficient colour contrast on secondary text | Focus indicator removed without replacement on :focus-visible | Focus indicator removed without replacement on .btn:focus-visible | Focus indicator removed without replacement on .header-inner > a:first-child:focus-visible | Focus indicator removed without replacement on nav[aria-label=""Account navigation""] a:focus-visible | Focus indicator removed without replacement on .feature-card a:focus-visible | Focus indicator removed without replacement on .filter-tabs button:focus-visible | Focus indicator removed without replacement on .pricing-toggle button:focus-visible | Focus indicator removed without replacement on .table-wrapper:focus-visible | Focus indicator removed without replacement on .faq-item dt button:focus-visible | Focus indicator removed without replacement on .footer-brand a:focus-visible | Focus indicator removed without replacement on footer[role=""contentinfo""] nav a:focus-visible | Touch target below minimum size on .btn | Touch target below minimum size on .btn-sm | Touch target below minimum size on .nav-toggle | Touch target below minimum size on #nav-menu > li > a, #nav-menu > li > button | Touch target below minimum size on [id$=""-submenu""] li a | Touch target below minimum size on #search-input | Touch target below minimum size on #site-search button[type=""submit""] | Touch target below minimum size on .hero-ctas .btn-secondary | Touch target below minimum size on .filter-tabs button | Touch target below minimum size on .product-body .btn-secondary | Touch target below minimum size on .pricing-toggle button | Touch target below minimum size on .form-group input[type=""checkbox""] | Motion animation missing prefers-reduced-motion override on .btn | Motion animation missing prefers-reduced-motion override on .hero-image img | Motion animation missing prefers-reduced-motion override on .hero-ctas .btn-primary | Insufficient colour contrast on .btn-primary | Insufficient colour contrast on .section-header p | Insufficient colour contrast on .product-tagline | Insufficient colour contrast on .stat-label | Insufficient colour contrast on .footer-brand > p | Insufficient colour contrast on footer[role=""contentinfo""] nav a | Insufficient colour contrast on .footer-bottom > p | Insufficient colour contrast on .social-links a | Insufficient colour contrast on .input-hint | Link underline removed with no alternative on footer[role=""contentinfo""] nav a | Link underline removed with no alternative on .social-links a | Link underline removed with no alternative on nav[aria-label=""Account navigation""] a","input-target-small | brand-secondary-contrast | forced-color-adjust | badge-outline-none | stat-item-small | testimonial-outline-none | pagination-small | footer-text-contrast | modal-btn-outline-none | faq-dt-outline-none | form-input-outline-none | footer-nav-outline"
"js-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","27","15","0","12","35","39.0%","30.0%","-0.56","146.0s","mobileNav close function does not update aria-expanded | dropdownMenu _openInstance does not update aria-expanded | dropdownMenu _closeInstance does not update aria-expanded | dropdownMenu init does not initialize aria-expanded | siteSearch _close function does not update aria-expanded | siteSearch init does not initialize aria-expanded | faqAccordion open function does not update aria-expanded | faqAccordion close function does not update aria-expanded | pricing _syncToggleState does not update aria-pressed | srUtils markInvalid does not set aria-invalid | productFilter _updateCountBadge not announced via live region | pricing _updateSavingsMessage not announced via live region","nav-focus-trap | nav-close-expanded | nav-init-controls | dropdown-close-expanded | scroll-top-announce | search-submit-announce | search-clear-announce | filter-result-announce | view-mode-announce | filter-reset-announce | comparison-expand-announce | scroll-to-plan-announce | faq-open-announce | faq-open-all-announce | faq-close-all-announce | shortcut-search-announce | nav-open-announce | dropdown-close-focus | dropdown-register-expanded | scroll-btn-show-hidden | scroll-btn-hide-hidden | breadcrumb-current | breadcrumb-separator | shortcut-nav-announce | shortcut-main-announce | shortcut-footer-announce | suggestions-show-expanded | suggestions-aria-selected | suggestions-show-expanded2 | suggestions-hide-expanded | suggestion-navigate-announce | card-reduced-hidden | pagination-aria-label | pricing-aria-selected | comparison-col-selected"
"tsx-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","53","34","0","19","16","66.0%","68.0%","-0.34","208.4s","ContactForm message textarea broken aria-describedby reference | DesktopNav navigation landmark missing accessible name | StatsBar region missing accessible name | PlanCard article missing accessible name | MobileNav backdrop div not keyboard accessible | Modal aria-modal attribute on incorrect element | Skip navigation landmark missing accessible name | Desktop navigation landmark missing accessible name | Hero section landmark missing accessible name | Testimonials carousel next button missing accessible name | Modal close button missing accessible name | TextInput component missing aria-invalid attribute | Textarea component missing aria-invalid attribute | Button component missing aria-busy attribute for loading state | Desktop navigation current link missing aria-current | Mobile navigation current link missing aria-current | Pricing plan card article missing accessible name | Integrations bar cloned list missing aria-hidden | Star rating individual stars missing aria-hidden","billing-annual-pressed | hero-ctas-label | hero-trust-label | stat-value-label | plan-card-label | plan-article-labelledby | plan-cta-label | form-label-for | select-aria-invalid | section-labelledby | nav-submenu-labelledby | mobile-backdrop-hidden | mobile-nav-body-label | search-form-role | account-actions-label | hero-overlay-hidden"

"# FALSE POSITIVE DETAIL  (hallucinated issues on fixtures with no real problems)"
"model","short_name","fixture","hallucinated_title"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","HTML element missing lang attribute"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Page title is empty"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Heading level skip (H2 to H5)"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Link text is non-descriptive"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Image missing alt attribute"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Personal data input missing autocomplete"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on footer nav a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on header logo link:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .btn-sm"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .btn"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on hero image"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .feature-card"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .product-card"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on secondary text"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on :focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .btn:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .header-inner > a:first-child:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on nav[aria-label=""Account navigation""] a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .feature-card a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .filter-tabs button:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .pricing-toggle button:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .table-wrapper:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .faq-item dt button:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .footer-brand a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on footer[role=""contentinfo""] nav a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .btn"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .btn-sm"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .nav-toggle"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on #nav-menu > li > a, #nav-menu > li > button"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on [id$=""-submenu""] li a"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on #search-input"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on #site-search button[type=""submit""]"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .hero-ctas .btn-secondary"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .filter-tabs button"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .product-body .btn-secondary"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .pricing-toggle button"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .form-group input[type=""checkbox""]"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .btn"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .hero-image img"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .hero-ctas .btn-primary"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .btn-primary"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .section-header p"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .product-tagline"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .stat-label"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .footer-brand > p"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on footer[role=""contentinfo""] nav a"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .footer-bottom > p"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .social-links a"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on .input-hint"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Link underline removed with no alternative on footer[role=""contentinfo""] nav a"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Link underline removed with no alternative on .social-links a"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Link underline removed with no alternative on nav[aria-label=""Account navigation""] a"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","mobileNav close function does not update aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","dropdownMenu _openInstance does not update aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","dropdownMenu _closeInstance does not update aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","dropdownMenu init does not initialize aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","siteSearch _close function does not update aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","siteSearch init does not initialize aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","faqAccordion open function does not update aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","faqAccordion close function does not update aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","pricing _syncToggleState does not update aria-pressed"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","srUtils markInvalid does not set aria-invalid"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","productFilter _updateCountBadge not announced via live region"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","pricing _updateSavingsMessage not announced via live region"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","tsx-high","ContactForm message textarea broken aria-describedby reference"
