"# OVERALL RANKING  (80% F1 + 20% speed composite score)"
"rank","model","short_name","composite_score","f1","precision","recall","total_tp","total_fn","total_fp","avg_response_s","errors"
"1","multi-stage-kimi+qwen","multi-stage-kimi+qwen","66.0%","57.5%","61.8%","55.6%","112","89","71","244.8s","0"
"2","kimi-k2.5:cloud","kimi-k2.5 (~?B)","0.0%","0.0%","0.0%","0.0%","0","0","0","0.0s","0"
"3","qwen3.5:397b-cloud","qwen3.5:397b (~397B)","0.0%","0.0%","0.0%","0.0%","0","0","0","0.0s","0"

"# EXTENDED METRICS  (full confusion-matrix detail)"
"rank","model","short_name","accuracy","balanced_accuracy","mcc","specificity","npv","total_tp","total_tn","total_fp","total_fn"
"1","multi-stage-kimi+qwen","multi-stage-kimi+qwen","55.6%","27.8%","-0.404","0.0%","0.0%","112","0","71","89"
"2","kimi-k2.5:cloud","kimi-k2.5 (~?B)","0.0%","0.0%","0.000","0.0%","0.0%","0","0","0","0"
"3","qwen3.5:397b-cloud","qwen3.5:397b (~397B)","0.0%","0.0%","0.000","0.0%","0.0%","0","0","0","0"

"# RESPONSE TIME"
"rank","model","short_name","avg_s","p50_s","p95_s","avg_issues_per_run"
"1","kimi-k2.5:cloud","kimi-k2.5 (~?B)","0.0s","0.0s","0.0s","0.0"
"2","qwen3.5:397b-cloud","qwen3.5:397b (~397B)","0.0s","0.0s","0.0s","0.0"
"3","multi-stage-kimi+qwen","multi-stage-kimi+qwen","244.8s","225.3s","325.9s","45.8"

"# DETAIL BY FIXTURE  (each run listed individually, then aggregate average)"
"fixture","model","short_name","run","issues_found","tp","tn","fp","fn","f1","accuracy","mcc","response_s","hallucinated_titles","missed_concept_ids"
"html-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","46","37","0","9","14","76.3%","72.5%","-0.23","339.6s","Table header missing scope (Pro column) | Table header missing scope (Enterprise column) | Table header missing scope (Projects row) | Missing language attribute on html element | Empty page title | Non-descriptive link text | Button missing accessible name | Toggle button missing aria-expanded | Table header missing scope","search-label-missing | filter-btn-aria-pressed | contrast-studio-link | pricing-toggle-role | table-caption-missing | subnav-btn-aria | search-form-role | account-nav-label | main-id-missing | live-region-removed | product-grid-label | contact-aria-required | contact-msg-describedby | linkedin-link-name"
"css-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","68","36","0","32","14","61.0%","72.0%","-0.36","247.9s","Focus indicator removed without replacement on footer navigation links | Touch target below recommended size on default buttons | Touch target below recommended size on large buttons | Touch target below recommended size on main navigation links | Touch target below recommended size on main navigation buttons | Touch target below recommended size on search input | Touch target below recommended size on search submit button | Touch target below recommended size on filter tabs | Touch target below recommended size on footer navigation | Motion animation missing prefers-reduced-motion override on hero image | Insufficient colour contrast on table ""not included"" indicators | Focus indicator removed without replacement on :focus-visible | Focus indicator removed without replacement on .btn:focus-visible | Focus indicator removed without replacement on .header-inner > a:first-child:focus-visible | Focus indicator removed without replacement on [id$=""-submenu""] li a:focus-visible | Focus indicator removed without replacement on #search-input:focus-visible | Focus indicator removed without replacement on #site-search button[type=""submit""]:focus-visible | Focus indicator removed without replacement on nav[aria-label=""Account navigation""] a:focus-visible | Focus indicator removed without replacement on .feature-card a:focus-visible | Focus indicator removed without replacement on .filter-tabs button:focus-visible | Focus indicator removed without replacement on .pricing-toggle button:focus-visible | Focus indicator removed without replacement on .table-wrapper:focus-visible | Focus indicator removed without replacement on .faq-item dt button:focus-visible | Focus indicator removed without replacement on .form-group input[type=""checkbox""]:focus-visible | Focus indicator removed without replacement on .footer-brand a:focus-visible | Focus indicator removed without replacement on footer[role=""contentinfo""] nav a:focus-visible | Touch target below minimum size on .btn-icon | Touch target below minimum size on #site-search button[type=""submit""] | Touch target below minimum size on .form-group input[type=""checkbox""] | Touch target may be below 44px recommended size on footer nav links | Link underline removed with no alternative in resting state | Motion animation missing prefers-reduced-motion override on .btn","skip-link-transform | input-target-small | brand-secondary-contrast | error-colour-contrast | forced-color-adjust | badge-outline-none | stat-item-small | testimonial-outline-none | pagination-small | footer-text-contrast | modal-btn-outline-none | faq-dt-outline-none | form-input-outline-none | footer-nav-outline"
"js-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","36","17","0","19","33","39.5%","34.0%","-0.59","202.8s","dropdownMenu close does not return focus to trigger | faqAccordion announceToSR parameter unused | mobileNav open function does not update aria-expanded on trigger | mobileNav close function does not update aria-expanded on trigger | mobileNav open function does not activate focus trap | mobileNav state changes not announced to screen readers | dropdownMenu _openInstance does not update aria-expanded on trigger | dropdownMenu _closeInstance does not update aria-expanded on trigger | faqAccordion open function does not update aria-expanded on trigger | faqAccordion state changes not announced to screen readers | pricing period change not announced to screen readers | productFilter _syncTabAriaStates does not update aria-pressed on tabs | siteSearch _close function does not update aria-expanded on input | srUtils markInvalid does not set aria-invalid on field | newsletterForm submission errors not announced assertively | multiStepWizard step change announcement missing step title | testimonialsCarousel play button aria-pressed not initialised | cookieConsent banner focus trap not released on accept/decline | statCounterAnimator does not announce final value","nav-close-expanded | nav-init-controls | dropdown-close-expanded | scroll-top-announce | search-submit-announce | search-clear-announce | view-mode-announce | filter-reset-announce | billing-period-announce | comparison-expand-announce | scroll-to-plan-announce | faq-open-announce | faq-open-all-announce | faq-close-all-announce | shortcut-search-announce | nav-open-announce | dropdown-register-expanded | scroll-btn-show-hidden | scroll-btn-hide-hidden | breadcrumb-current | breadcrumb-separator | shortcut-nav-announce | shortcut-main-announce | shortcut-footer-announce | suggestions-show-expanded | suggestions-aria-selected | suggestions-show-expanded2 | suggestions-hide-expanded | suggestion-navigate-announce | card-reduced-hidden | pagination-aria-label | pricing-aria-selected | comparison-col-selected"
"tsx-high","multi-stage-kimi+qwen","multi-stage-kimi+qwen","1","33","22","0","11","28","53.0%","44.0%","-0.43","188.8s","MobileNav navigation landmark missing accessible name | StatsBar region missing accessible name | PlanCard article missing accessible name | MobileNav current page link missing aria-current | Section component ignores labelledby prop | Reusable Button component missing aria-busy state | Desktop navigation active link missing aria-current | Mobile navigation body landmark missing accessible name | Mobile navigation active link missing aria-current | Hero section landmark missing accessible name | Pricing plan card article missing accessible name","textinput-aria-invalid | filter-tab-pressed | billing-monthly-pressed | billing-annual-pressed | faq-trigger-expanded | textarea-aria-invalid | checkbox-aria-invalid | mobile-nav-modal | mobile-section-expanded | hamburger-expanded | hero-ctas-label | hero-trust-label | stat-value-label | integrations-clone-hidden | plan-card-label | plan-article-labelledby | error-msg-role | form-label-for | required-marker-hidden | select-aria-invalid | section-labelledby | nav-submenu-labelledby | mobile-backdrop-hidden | mobile-nav-body-label | theme-toggle-label | search-form-role | account-actions-label | hero-overlay-hidden"

"# FALSE POSITIVE DETAIL  (hallucinated issues on fixtures with no real problems)"
"model","short_name","fixture","hallucinated_title"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Table header missing scope (Pro column)"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Table header missing scope (Enterprise column)"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Table header missing scope (Projects row)"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Missing language attribute on html element"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Empty page title"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Non-descriptive link text"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Button missing accessible name"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Toggle button missing aria-expanded"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","html-high","Table header missing scope"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on footer navigation links"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on default buttons"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on large buttons"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on main navigation links"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on main navigation buttons"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on search input"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on search submit button"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on filter tabs"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below recommended size on footer navigation"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on hero image"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Insufficient colour contrast on table ""not included"" indicators"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on :focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .btn:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .header-inner > a:first-child:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on [id$=""-submenu""] li a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on #search-input:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on #site-search button[type=""submit""]:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on nav[aria-label=""Account navigation""] a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .feature-card a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .filter-tabs button:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .pricing-toggle button:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .table-wrapper:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .faq-item dt button:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .form-group input[type=""checkbox""]:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on .footer-brand a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Focus indicator removed without replacement on footer[role=""contentinfo""] nav a:focus-visible"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .btn-icon"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on #site-search button[type=""submit""]"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target below minimum size on .form-group input[type=""checkbox""]"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Touch target may be below 44px recommended size on footer nav links"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Link underline removed with no alternative in resting state"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","css-high","Motion animation missing prefers-reduced-motion override on .btn"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","dropdownMenu close does not return focus to trigger"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","faqAccordion announceToSR parameter unused"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","mobileNav open function does not update aria-expanded on trigger"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","mobileNav close function does not update aria-expanded on trigger"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","mobileNav open function does not activate focus trap"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","mobileNav state changes not announced to screen readers"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","dropdownMenu _openInstance does not update aria-expanded on trigger"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","dropdownMenu _closeInstance does not update aria-expanded on trigger"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","faqAccordion open function does not update aria-expanded on trigger"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","faqAccordion state changes not announced to screen readers"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","pricing period change not announced to screen readers"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","productFilter _syncTabAriaStates does not update aria-pressed on tabs"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","siteSearch _close function does not update aria-expanded on input"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","srUtils markInvalid does not set aria-invalid on field"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","newsletterForm submission errors not announced assertively"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","multiStepWizard step change announcement missing step title"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","testimonialsCarousel play button aria-pressed not initialised"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","cookieConsent banner focus trap not released on accept/decline"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","js-high","statCounterAnimator does not announce final value"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","tsx-high","MobileNav navigation landmark missing accessible name"
"multi-stage-kimi+qwen","multi-stage-kimi+qwen","tsx-high","StatsBar region missing accessible name"
